label,type,name,status,file,line
lem:diagram-commutes-AF,lemma,Diagram commutes; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_complementarity.tex,3603
lem:higher-genus-open-stratum-qi,lemma,Open-stratum quasi-isomorphism; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_complementarity.tex,3635
lem:higher-genus-boundary-qi,lemma,Boundary-stratum compatibility of \texorpdfstring{$\psi_g$}{psi-g}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_complementarity.tex,3667
lem:extension-across-boundary-qi,lemma,Extension across boundary; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_complementarity.tex,3693
thm:higher-genus-inversion,theorem,Higher genus inversion; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_complementarity.tex,3709
lem:e2-collapse-higher-genus,lemma,"\texorpdfstring{$E_2$}{E2} collapse at higher genus;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,3802
prop:pants-excision,proposition,"Pants decomposition as excision;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,3877
prop:genus-induction-excision,proposition,"Genus induction is iterated excision;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,3925
prop:e2-collapse-formality,proposition,"\texorpdfstring{$E_2$}{E2}-collapse as formality;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,4014
thm:ambient-complementarity-tangent,theorem,Ambient complementarity in tangent form,ProvedHere,chapters/theory/higher_genus_complementarity.tex,4190
thm:ambient-complementarity-fmp,theorem,"Ambient complementarity as shifted symplectic formal
moduli problem",ProvedHere,chapters/theory/higher_genus_complementarity.tex,4232
thm:shifted-cotangent-normal-form,theorem,Shifted cotangent normal form,ProvedHere,chapters/theory/higher_genus_complementarity.tex,4491
prop:legendre-duality-potentials,proposition,Legendre duality of the two potentials,ProvedHere,chapters/theory/higher_genus_complementarity.tex,4540
prop:legendre-duality-cubic,proposition,Legendre duality of cubic tensors,ProvedHere,chapters/theory/higher_genus_complementarity.tex,4555
thm:derived-critical-locus,theorem,Derived critical locus of self-dual deformations,ProvedHere,chapters/theory/higher_genus_complementarity.tex,4585
prop:fake-complementarity-criterion,proposition,Criterion for fake complementarity,ProvedHere,chapters/theory/higher_genus_complementarity.tex,4609
thm:holo-comp-bulk-reconstruction,theorem,"Protected bulk reconstruction;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,4804
thm:holo-comp-cotangent-realization,theorem,"Shifted cotangent realization;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,4854
cor:holo-comp-spectral-reciprocity,corollary,"Spectral reciprocity and palindromicity;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,4881
thm:holo-comp-fourier-transport,theorem,"Fourier intertwining;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,4967
thm:holo-comp-weyl-sewing,theorem,"Weyl associativity, PBW, and linear sewing;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,5011
thm:holo-comp-gaussian-composition,theorem,"Gaussian composition via Schur complement;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,5088
thm:holo-comp-metaplectic-cocycle,theorem,"Metaplectic $2$-cocycle and strictification;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,5171
cor:holo-comp-first-nonlinear-anomaly,corollary,"First nonlinear holographic anomaly;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_complementarity.tex,5240
thm:critical-dimension,theorem,Critical dimension; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_complementarity.tex,5345
prop:genus-g-curvature-package,proposition,The genus-$g$ curvature package; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,330
thm:bar-ainfty-complete,theorem,\texorpdfstring{$A_\infty$}{A-infinity} structure from bar complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,606
thm:ainfty-moduli,theorem,\texorpdfstring{$A_\infty$}{A-infinity} operations via moduli spaces; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,706
thm:pentagon-identity,theorem,Pentagon identity; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,797
thm:higher-associahedron-m5,theorem,Higher associahedron identity for \texorpdfstring{$m_5$}{m5} {\cite{Sta63}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,835
thm:catalan-parenthesization,theorem,Catalan identity at higher levels {\cite{Sta97}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,847
thm:verdier-NAP,theorem,"Verdier duality = NAP duality {\cite{AF15,KS90}}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,870
thm:cobar-ainfty-complete,theorem,Cobar \texorpdfstring{$A_\infty$}{A-infinity} structure; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,910
thm:chain-vs-homology,theorem,Chain-level vs.\ homology-level structure; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1016
thm:verdier-duality-operations,theorem,Verdier duality of operations; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1164
thm:geometric-com-lie-enhancement,theorem,Geometric enhancement of Com-Lie; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,1235
thm:ainfty-com-lie-interchange,theorem,Maximal vs.\ trivial \texorpdfstring{$A_\infty$}{A-infinity}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,1273
thm:bar-curved-ch-infty,theorem,"Genus-$g$ bar complex as curved
$\mathrm{Ch}_\infty$-algebra; \ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,1324
thm:convergence-filtered,theorem,Convergence for filtered algebras; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1403
thm:cobar-resolution-scoped,theorem,Cobar resolution on the Koszul locus {\cite{LV12}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,1506
thm:genus-graded-mc,theorem,"Maurer--Cartan = deformations {\cite{Kon03,Ger63}}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,1567
prop:yangian-from-deformation,proposition,Yangian from deformation {\cite{Drinfeld85}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,1594
prop:deforming-heisenberg,proposition,Deforming Heisenberg; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1612
prop:betagamma-deformations,proposition,\texorpdfstring{$\beta\gamma$}{beta-gamma} deformations; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1646
thm:jacobiator-lie-type,theorem,Jacobiator for Lie-type algebras; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1681
thm:chiral-bianchi,theorem,Chiral Bianchi identity; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1701
cor:higher-associahedron-m6,corollary,Higher associahedron identity for \texorpdfstring{$m_6$}{m6}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,1717
thm:bar-cobar-isomorphism-main-equations,theorem,Bar-cobar isomorphism --- retained for equation labels; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,2018
cor:hochschild-duality,corollary,Hochschild cohomology duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,2103
thm:moduli-structure,theorem,"Structure of \texorpdfstring{$\overline{\mathcal{M}}_{g,n}$}{M-bar(g,n)} {\cite{DeligneM69,Knudsen83}}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,2231
thm:universal-curve-fibration,theorem,Universal curve fibration {\cite{Knudsen83}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,2253
thm:quantum-arnold-relations,theorem,Quantum-corrected Arnold relations; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,2318
cor:universal-arakelov,corollary,Universal Arakelov form; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,2587
thm:period-matrix-properties,theorem,Properties of the period matrix {\cite{Fay73}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,2651
thm:theta-properties,theorem,Theta function properties {\cite{Fay73}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,2695
thm:prime-form-properties,theorem,Prime form properties {\cite{Fay73}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,2732
thm:genus-differential,theorem,Genus-dependent differential; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,2790
thm:concrete-quantum-differential,theorem,Concrete quantum differential; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,2850
thm:modular-vs-quasi,theorem,Modular vs quasi-modular; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,3020
thm:theta-zero,theorem,Theta zero values {\cite{Fay73}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,3078
thm:eta-properties-genus1,theorem,Properties of \texorpdfstring{$\eta_{ij}^{(1)}$}{eta-ij(1)}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3103
thm:arnold-genus1,theorem,Genus-1 Arnold relation; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3162
thm:genus1-d-squared,theorem,Nilpotency at genus 1; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3197
thm:genus1-universal-curvature,theorem,Universal genus-1 curvature via the modular characteristic; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3254
thm:odd-even-g2,theorem,Odd vs even characteristics {\cite{Fay73}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,3381
thm:theta-g3,theorem,Theta characteristics at genus 3 {\cite{Fay73}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,3446
thm:e1-page-complete,theorem,\texorpdfstring{$E_1$}{E1} page explicit; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3522
thm:e2-page-complete,theorem,\texorpdfstring{$E_2$}{E2} page structure; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3555
thm:mmm-classes,theorem,Mumford--Morita--Miller classes {\cite{Mumford83}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,3612
thm:mumford-formula,theorem,Faber--Pandharipande formula {\cite{FP00}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,3655
thm:obstruction-quantum,theorem,Obstruction theory for quantum corrections; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3682
thm:obstruction-general,theorem,Obstruction formula; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3786
thm:heisenberg-obs,theorem,Heisenberg obstruction at genus \texorpdfstring{$g$}{g}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3840
thm:kac-moody-obs,theorem,Kac--Moody obstruction at genus \texorpdfstring{$g$}{g}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,3918
thm:w3-obstruction,theorem,\texorpdfstring{$W_3$}{W3} obstruction with central charge; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4035
thm:obstruction-nilpotent,theorem,Nilpotence of obstruction (\texorpdfstring{$g \leq 2$}{g <= 2}); \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4127
thm:obstruction-nilpotent-all-genera,theorem,Nilpotence of obstruction (all genera); \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4155
cor:mumford-multiplicative,corollary,Mumford multiplicative relations for obstruction classes; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4240
thm:genus-universality,theorem,Genus universality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4343
prop:multi-generator-obstruction,proposition,Multi-generator obstruction decomposition; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4496
cor:anomaly-ratio,corollary,Anomaly ratio identity; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4529
cor:kappa-periodicity,corollary,\texorpdfstring{$\kappa$}{kappa}-periodicity under level shift; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4545
cor:kappa-additivity,corollary,Additivity of the obstruction coefficient; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4562
cor:kappa-sum-wn,corollary,Obstruction complementarity for \texorpdfstring{$\mathcal{W}_N$}{W(N)}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4579
cor:critical-level-universality,corollary,Critical level characterization; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4603
cor:tautological-class-map,corollary,Tautological class map; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4625
prop:bar-tautological-filtration,proposition,"Bar spectral sequence and tautological filtration;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,4676
thm:koszul-k0,theorem,Grothendieck group of Koszul chiral algebras; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4748
thm:obs-def-pairing-explicit,theorem,Obstruction-deformation pairing; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4779
prop:obstruction-lifting,proposition,Obstruction lifting criterion; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4864
prop:grr-bridge,proposition,Grothendieck--Riemann--Roch bridge; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_foundations.tex,4908
lem:stable-graph-d-squared,lemma,"$\partial_{\mathcal{G}}^2 = 0$;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5076
prop:loop-filtration-compatible,proposition,"Filtration compatibility;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5138
thm:loop-order-spectral-sequence,theorem,"Loop order spectral sequence;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5176
prop:extremal-pages,proposition,"Extremal pages;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5218
thm:curvature-self-contraction,theorem,"Curvature from loop contraction;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5307
cor:anomaly-trace-standard,corollary,"Anomaly = trace for standard families;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5395
thm:loop-order-collapse,theorem,"Loop order collapse;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5463
cor:loop-decomposition-bar,corollary,"Loop order decomposition of bar cohomology;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5497
thm:feynman-involution,theorem,"Feynman involution
\textup{\cite[Theorem~5.2",ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,5523
cor:feynman-duality-qch,corollary,"Duality of quantum chiral homology;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5538
thm:virtual-euler-char,theorem,"Graph-sum formula for the virtual Euler
characteristic;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5595
cor:heisenberg-euler-char,corollary,"Heisenberg Euler characteristic;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5624
prop:weight-system-map,proposition,"Weight system map;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_foundations.tex,5674
conj:log-clutching-degeneration,theorem,"Logarithmic clutching from degeneration geometry;
  \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_foundations.tex,5819
thm:genus-graded-koszul,theorem,Genus-graded Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,123
lem:genus-graded-koszul-resolution,lemma,Genus-graded Koszul complex resolution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,154
prop:standard-examples-modular-koszul,proposition,Standard examples are modular pre-Koszul; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,486
prop:conditional-modular-koszul,proposition,Interacting examples are modular Koszul; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,519
thm:pbw-allgenera-principal-w,theorem,PBW concentration at all genera for principal finite-type \texorpdfstring{$\mathcal{W}$}{W}-algebras; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,560
thm:pbw-genus1-km,theorem,PBW degeneration at genus~\texorpdfstring{$1$}{1} for Kac--Moody; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,696
cor:unconditional-genus1-km,corollary,Unconditional modular Koszulity at genus~\texorpdfstring{$1$}{1}; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,963
thm:pbw-allgenera-km,theorem,PBW degeneration at all genera for Kac--Moody; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,988
cor:unconditional-allgenera-km,corollary,Unconditional modular Koszulity for Kac--Moody; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1185
thm:pbw-allgenera-virasoro,theorem,PBW degeneration at all genera for Virasoro; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1237
cor:unconditional-allgenera-virasoro,corollary,Unconditional modular Koszulity for Virasoro; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1337
cor:unconditional-allgenera-principal-w,corollary,Unconditional modular Koszulity for principal finite-type \texorpdfstring{$\mathcal{W}$}{W}-algebras; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1387
thm:pbw-universal-semisimple,theorem,"Universal PBW enrichment-killing for chiral
  algebras with conformal vector; \ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1448
lem:e2-higher-genus,lemma,$E_2$ collapse at higher genus,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1625
thm:genus-internalization,theorem,Genus internalization of modular Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1751
thm:modular-characteristic,theorem,Modular characteristic; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1862
thm:spectral-characteristic,theorem,Spectral characteristic theorem; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1967
thm:universal-theta,theorem,Universal modular Maurer--Cartan class; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,1997
thm:mc2-bar-intrinsic,theorem,Bar-intrinsic MC2; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,2135
cor:shadow-extraction,corollary,Shadow extraction; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,2294
thm:explicit-theta,theorem,"Explicit universal MC class;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,2394
cor:explicit-theta-specializations,corollary,"Explicit modular package for all families;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,2615
prop:genus-completed-mc-framework,proposition,"Genus-completed MC framework;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3029
prop:cyclic-ce-identification,proposition,"Cyclic CE cohomology identification;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3108
cor:one-dim-obstruction,corollary,"One-dimensional obstruction space;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3221
prop:mc2-reduction-principle,proposition,"MC2 reduction principle;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3255
prop:geometric-modular-operadic-mc,proposition,"Geometric modular-operadic MC framework;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3287
prop:tautological-line-support-criterion,proposition,"Tautological-line support criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3483
prop:one-channel-verdier-criterion,proposition,"One-channel Verdier/Koszul criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3559
prop:one-channel-ptvv-criterion,proposition,"One-channel PTVV / anti-involution criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3624
prop:one-channel-chain-model-criterion,proposition,"One-channel chain-model criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3759
prop:one-channel-seed-criterion,proposition,"One-channel bar-coderivation seed criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3856
prop:one-channel-minimal-seed-packet-criterion,proposition,"One-channel minimal seed-packet criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,3967
prop:one-channel-visible-lowarity-packet-criterion,proposition,"One-channel visible low-arity seed-packet criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,4104
prop:one-channel-canonical-transfer-criterion,proposition,"One-channel canonical transfer-package criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,4256
prop:one-channel-transfer-law-criterion,proposition,"One-channel root-string transfer-law criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,4430
prop:one-channel-root-string-chart-criterion,proposition,"One-channel root-string chart criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,4580
prop:one-channel-intrinsic-line-detection-criterion,proposition,"One-channel intrinsic line-detection criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,4774
prop:one-channel-automorphism-rigidity-criterion,proposition,"One-channel automorphism-rigidity criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,4894
prop:one-channel-support-graph-stabilizer-criterion,proposition,"One-channel support-graph stabilizer criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,4993
prop:one-channel-incidence-orbit-criterion,proposition,"One-channel incidence-matrix / orbit-count criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5083
prop:one-channel-visible-orbit-table-criterion,proposition,"One-channel visible root-string orbit-table criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5195
prop:one-channel-canonical-universal-orbit-table-criterion,proposition,"One-channel canonical universal orbit-table criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5267
prop:one-channel-universal-invariant-signature-criterion,proposition,"One-channel universal invariant-signature criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5349
prop:one-channel-signed-seed-character-criterion,proposition,"One-channel signed seed-character criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5427
prop:one-channel-two-sign-plus-normalization-scalar-criterion,proposition,"One-channel two-sign plus normalization-scalar criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5504
prop:one-channel-parity-sign-plus-normalization-scalar-criterion,proposition,"One-channel parity-sign plus normalization-scalar criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5580
prop:one-channel-parity-forcing-criterion,proposition,"One-channel parity-forcing criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5655
prop:one-channel-normalization-criterion,proposition,"One-channel normalization criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5721
thm:mc2-conditional-completion,theorem,MC2 conditional completion; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5799
thm:mc2-full-resolution,theorem,MC2 full resolution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5874
lem:mk67-from-mc2,lemma,"MC2 full resolution identifies MK6--MK7;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5920
cor:scalar-saturation,corollary,"Scalar saturation of the universal MC class;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,5962
thm:km-strictification,theorem,"KM strictification of the universal class;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6022
prop:one-channel-gauge-rigidity,proposition,"One-channel gauge rigidity;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6076
prop:w-algebra-scalar-saturation,proposition,"Scalar saturation for \texorpdfstring{$\mathcal{W}$}{W}-algebras;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6108
cor:winfty-scalar-saturation,corollary,"Scalar saturation persists in the
\texorpdfstring{$\mathcal{W}_\infty$}{W-infinity} limit;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6145
prop:ds-package-functoriality,proposition,"DS functoriality of the characteristic
package; \ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6199
prop:nonprincipal-scalar-saturation,proposition,"Scalar saturation for non-principal
\texorpdfstring{$\mathcal{W}$}{W}-algebras; \ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6271
prop:saturation-equivalence,proposition,"Saturation equivalence criterion;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6353
prop:saturation-functorial,proposition,"Functorial stability of scalar saturation;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6525
cor:effective-quadruple,corollary,"Effective quadruple for the standard landscape;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6688
thm:cyclic-rigidity-generic,theorem,"Cyclic rigidity at generic level;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6771
