volume,part,file,line,label,env_type,status,title,snippet,risk,attack_swarm,dismissal_stance,dismissal_reason
V2,examples,chapters/examples/examples-complete-conditional.tex,148,prop:su2-truncation,proposition,Conditional,,"Let / be a logarithmic / -algebra. For Chern--Simons: begin{enumerate}[label= textup{( roman*)}] item at the chain level: diagrams with three cubic vertices contribute. item at tree level by degree counting: the cubic vertex has degree~ , so a diagram with external legs requires vertices, contributing total degree ; for , this exceeds the degree available on . item On cohomology , all vanish: the ",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete-conditional.tex,193,thm:su2-pva,theorem,Conditional,PVA for nonabelian CS;,"Let / be a logarithmic / -algebra. The cohomology is the affine Kac--Moody PVA at level~ : a -shifted Poisson vertex algebra with begin{enumerate}[label= textup{( roman*)}] item generators ( ) of degree~ ; item commutative product (regular part of ); item -bracket . end{enumerate} The PVA axioms (sesquilinearity, skewsymmetry, Jacobi, Leibniz) hold by the general descent theorem (Theorem~).",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete-conditional.tex,216,thm:su2-yangian,theorem,Conditional,,"Let / be a logarithmic / -algebra. The Koszul dual of at level~ is the Yangian , a dg-shifted Yangian (Theorem~) with: begin{enumerate}[label= textup{( roman*)}] item RTT presentation: ; item spectral -matrix from the Laplace transform (Proposition~): begin{equation} r(z) = frac{ Omega}{z}, qquad Omega = sum_{a=1}^3 t^a otimes t^a in mathfrak{sl}_2 otimes mathfrak{sl}_2, end{equation} where is the",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | Braiding checker: inspect pole order, evaluation-module assumptions, and whether YBE/CYBE is proved or only inferred from examples.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete-conditional.tex,268,prop:su2-curvature,proposition,Conditional,,"Let / be a logarithmic / -algebra. The genus- curvature (Volume~I, Theorem~D) evaluates to begin{equation} kappa( widehat{ mathfrak{sl}}_2, k) = frac{3(k + 2)}{4}, end{equation} where and is the dual Coxeter number. By complementarity (Volume~I, Theorem~C): begin{equation} kappa( widehat{ mathfrak{sl}}_{2,k}) + kappa( widehat{ mathfrak{sl}}_{2,-k-4}) = 0. end{equation} The Koszul dual level is (Fe",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | Moduli-space checker: clutching compatibility, boundary orientation, codimension-two cancellation, and logarithmic normal-crossings hypotheses are the key fragilities.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete.tex,540,prop:su2-lambda-bracket,proposition,Conditional,,"Assume textrm{(H1)--(H4)}. Setting (boundary current), the -bracket is: begin{equation} {J^a{}_ lambda J^b } = f^{ab}{}_c , J^c + k , delta^{ab} , lambda. end{equation} This is the defining relation of the affine Kac--Moody algebra at level~ .",medium,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete.tex,572,prop:su2-m3,proposition,Conditional,Nonabelian $m_3$;,"Assume textrm{(H1)--(H4)}. The cubic operation is given by the triangle Feynman diagram with three external legs connected by propagators through two cubic vertices: begin{equation} m_3(J^a, J^b, J^c)( lambda_1, lambda_2) = f^{a}{}_{de} , f^{ebc} , int_{ FM_3( C)} frac{d mu_3}{(z_{12})(z_{23})} cdot Theta(t_1 > t_2 > t_3), end{equation} where is the logarithmic volume form on and the time ordering",medium,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete.tex,617,prop:su2-truncation,proposition,Conditional,,"Assume textrm{(H1)--(H4)}. For Chern--Simons: begin{enumerate}[label= textup{( roman*)}] item at the chain level: diagrams with three cubic vertices contribute. item at tree level by degree counting: the cubic vertex has degree~ , so a diagram with external legs requires vertices, contributing total degree ; for , this exceeds the degree available on . item On cohomology , all vanish: the PVA on i",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete.tex,662,thm:su2-pva,theorem,Conditional,PVA for nonabelian CS;,"Assume textrm{(H1)--(H4)}. The cohomology is the affine Kac--Moody PVA at level~ : a -shifted Poisson vertex algebra with begin{enumerate}[label= textup{( roman*)}] item generators ( ) of degree~ ; item commutative product (regular part of ); item -bracket . end{enumerate} The PVA axioms (sesquilinearity, skewsymmetry, Jacobi, Leibniz) hold by the general descent theorem (Theorem~).",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete.tex,685,thm:su2-yangian,theorem,Conditional,,"Assume textrm{(H1)--(H4)}. The Koszul dual of at level~ is the Yangian , a dg-shifted Yangian (Theorem~) with: begin{enumerate}[label= textup{( roman*)}] item RTT presentation: ; item spectral -matrix from the Laplace transform (Proposition~): begin{equation} r(z) = frac{ Omega}{z}, qquad Omega = sum_{a=1}^3 t^a otimes t^a in mathfrak{sl}_2 otimes mathfrak{sl}_2, end{equation} where is the Casimir",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | Braiding checker: inspect pole order, evaluation-module assumptions, and whether YBE/CYBE is proved or only inferred from examples.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-complete.tex,737,prop:su2-curvature,proposition,Conditional,,"Assume textrm{(H1)--(H4)}. The genus- curvature (Volume~I, Theorem~D) evaluates to begin{equation} kappa( widehat{ mathfrak{sl}}_2, k) = frac{3(k + 2)}{4}, end{equation} where and is the dual Coxeter number. By complementarity (Volume~I, Theorem~C): begin{equation} kappa( widehat{ mathfrak{sl}}_{2,k}) + kappa( widehat{ mathfrak{sl}}_{2,-k-4}) = 0. end{equation} The Koszul dual level is (Feigin--Fr",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | Moduli-space checker: clutching compatibility, boundary orientation, codimension-two cancellation, and logarithmic normal-crossings hypotheses are the key fragilities.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-computing.tex,17,,remark,Conditional,Analytic hypotheses,"All computations in this section are conditional on Hypotheses~-- and Assumption~. In all three examples, (H1)--(H4) can be verified directly: the BV data are explicit and finite-dimensional, propagators are standard holomorphic--topological kernels with the required regularity, interaction vertices are polynomial, and factorization compatibility follows from the general results of cite{GRW21,CDG2",medium,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-computing.tex,432,thm:CS_boundary,theorem,Conditional,Boundary Chiral Algebra for Abelian CS;,"Let / be a logarithmic / -algebra. For Chern--Simons theory at level with Dirichlet boundary conditions on , the boundary chiral algebra is the emph{affine Kac--Moody algebra} at level .",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-computing.tex,467,,proposition,Conditional,Bulk PVA for CS theory;,"Under textrm{(H1)--(H4)}, the bulk cohomology is a commutative Poisson vertex algebra (commutativity from topological invariance in~ ), with -bracket encoding the classical Poisson structure of the Chern--Simons action.",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-worked.tex,18,prop:PVA-free,proposition,Conditional,PVA for the free multiplet;,"Under Hypotheses~ textrm{(H1)--(H4)}, is a commutative vertex algebra; the –shifted Poisson bracket on cohomology is trivial.",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-worked.tex,42,prop:PVA-LG,proposition,Conditional,PVA for LG–cubic;,"Under Hypotheses~ textrm{(H1)--(H4)}, is a –shifted PVA with nontrivial bracket (up to normalization), while vanish in cohomology.",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-worked.tex,66,prop:CS-R,proposition,Conditional,Boundary Kac–Moody and spectral $R$;,"Under Hypotheses~ textrm{(H1)--(H4)}, the boundary category of line operators is braided by , with classical limit (after normalization). The bulk chiral Hochschild cochains produce the same via the Laplace transform of the bulk –bracket kernel as in Proposition~.",medium,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/examples-worked.tex,121,rem:koszul-clean-landscape,remark,Conditional,Intersection geometry across the landscape,"The depth classification (Definition~) measures the complexity of the Lagrangian self-intersection within the standard atlas families. Classes~ , , are chirally Koszul (bar cohomology concentrated, for on cohomology); class~ is not (Vol~I, Theorem~). For the Heisenberg~( ), affine Kac--Moody~( ), and / families, the self-intersection is emph{clean}: the derived intersection carries no higher Tor b",medium,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/rosetta_stone.tex,719,rem:rosetta-curvature-physics,remark,Open,Physical meaning of curvature,"index{conformal anomaly!Heisenberg} The curvature is the conformal anomaly of the Heisenberg theory. At genus~ , the theory is conformally invariant: and the partition function is a constant. At genus~ , the torus has a modulus , and the theory acquires a conformal anomaly proportional to the level~ . The anomaly lives in the holomorphic (closed-color) direction and is invisible to the topological",low,"Proof auditor: check whether the proof is internal, whether spectral-sequence collapse, formality, or adjunction arguments import unstated finiteness or convergence assumptions. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level.",Not dismissed by metadata alone; requires localized proof checking. Default stance: provisionally retain with listed attack surfaces.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,18,prop:w3-m2,proposition,Conditional,$W_3$ Binary Operations;,"Let / be a logarithmic / -algebra. The -brackets reproduce --. In particular: begin{enumerate} item is identical to the Virasoro case; item has poles up to order 2 (no cubic term since is primary of spin 3); item has poles up to order 5, reflecting the more complex OPE structure. end{enumerate}",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,41,prop:w3-structure,proposition,Conditional,Structure of $W_3$ Higher Operations;,"Let / be a logarithmic / -algebra. For : begin{enumerate} item receives contributions from 6 types of tree diagrams (depending on which fields appear as external legs: , , , ); item receive both tree and 1-loop contributions; item is the first operation with potential 2-loop contributions; item In the -sector, for all by the same wheel-diagram argument as Proposition~ (since the -sector of coincid",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,82,thm:w3-recursive,theorem,Conditional,Recursive Structure of $W_3$ Operations;,"Let / be a logarithmic / -algebra. The generating function satisfies the master equation: begin{equation} mathcal{M}_{W_3} = Q_{ text{class}} mathcal{M}_{W_3} + frac{1}{2} { mathcal{M}_{W_3}, mathcal{M}_{W_3} }_{ lambda} + mathcal{O}( hbar), end{equation} where now the -bracket includes both the -- , -- , and -- sectors.",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,185,thm:w3-CYBE,theorem,Conditional,$W_3$ Classical Yang--Baxter Equation;,"Let / be a logarithmic / -algebra. The -matrix satisfies the graded CYBE: begin{equation} [r^{12}, r^{13}] + [r^{12}, r^{23}] + [r^{13}, r^{23}] = 0, end{equation} in the completed tensor product .",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,228,prop:w3-hochschild,proposition,Conditional,$W_3$ Hochschild Cohomology;,"Let / be a logarithmic / -algebra. The bi-graded chiral Hochschild cohomology is: begin{align} HH^{(1,0)}_{ text{ch}}(W_3) & cong C, & text{(deforming )} HH^{(0,1)}_{ text{ch}}(W_3) & cong C, & text{(deforming the structure)} HH^{(2,0)}_{ text{ch}}(W_3) &= text{(obstructions to } T text{-deformations)}, HH^{(1,1)}_{ text{ch}}(W_3) &= text{(mixing } T text{ and } W text{ deformations)}. end{align}",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,264,thm:central-charge-shift,theorem,Conditional,Central Charge Shift Formula;,"Let / be a logarithmic / -algebra. For a W-algebra with generators of spins , the complementarity constant is: begin{equation} alpha = sum_{i=1}^n 2(6s_i^2 - 6s_i + 1), end{equation} so that and the self-dual point is . Each generator of spin~ contributes a ghost system with ; the complementarity constant is . For Virasoro ( ): , self-dual at . For ( ): , self-dual at . For ( ): , self-dual at .",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,574,thm:vir-gen-func-explicit,theorem,Conditional,Virasoro Generating Function;,"Let / be a logarithmic / -algebra. The generating function satisfies the differential equation: begin{equation} frac{ partial mathcal{F}_{ text{Vir}}}{ partial T} = left( partial + 2 lambda + frac{c}{12} lambda^3 partial^3 right) mathcal{F}_{ text{Vir}} + frac{1}{2} { mathcal{F}_{ text{Vir}}, mathcal{F}_{ text{Vir}} }_ lambda. end{equation} This encodes the recursion relation for all .",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-conditional.tex,608,thm:w3-gen-func-system,theorem,Conditional,$W_3$ Generating Function System;,"Let / be a logarithmic / -algebra. The generating function satisfies a emph{system} of coupled differential equations: begin{align} frac{ partial mathcal{F}_{W_3}}{ partial T} &= ( partial + 2 lambda + cdots) mathcal{F}_{W_3} + frac{1}{2} {_T mathcal{F}_{W_3}, mathcal{F}_{W_3} }_ lambda, frac{ partial mathcal{F}_{W_3}}{ partial W} &= ( partial + 3 lambda + cdots) mathcal{F}_{W_3} + frac{1}{2} {_W ",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-frontier.tex,209,thm:vir-gen-func-explicit,theorem,Conditional,Virasoro Generating Function;,"Let / be a logarithmic / -algebra. The generating function satisfies the differential equation: begin{equation} frac{ partial mathcal{F}_{ text{Vir}}}{ partial T} = left( partial + 2 lambda + frac{c}{12} lambda^3 partial^3 right) mathcal{F}_{ text{Vir}} + frac{1}{2} { mathcal{F}_{ text{Vir}}, mathcal{F}_{ text{Vir}} }_ lambda. end{equation} This encodes the recursion relation for all .",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-frontier.tex,243,thm:w3-gen-func-system,theorem,Conditional,$W_3$ Generating Function System;,"Let / be a logarithmic / -algebra. The generating function satisfies a emph{system} of coupled differential equations: begin{align} frac{ partial mathcal{F}_{W_3}}{ partial T} &= ( partial + 2 lambda + cdots) mathcal{F}_{W_3} + frac{1}{2} {_T mathcal{F}_{W_3}, mathcal{F}_{W_3} }_ lambda, frac{ partial mathcal{F}_{W_3}}{ partial W} &= ( partial + 3 lambda + cdots) mathcal{F}_{W_3} + frac{1}{2} {_W ",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-stable.tex,148,prop:vir-m2,proposition,Conditional,Virasoro $\lambda$-bracket from Propagator;,"Let / be a logarithmic / -algebra. The -bracket computed from reproduces : begin{equation} m_2(T, T)_ text{sing} = {T_ lambda T } = sum_{n=1}^3 frac{a_n}{ lambda^n}, qquad text{(OPE convention: in -bracket notation)} end{equation} where begin{align} a_3 &= frac{c}{12}, & text{(Schwarzian term)} a_2 &= 2T, & text{(primary transformation)} a_1 &= partial T. & text{(derivative term)} end{align} The r",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-stable.tex,186,prop:vir-truncation,proposition,Conditional,Structure of Virasoro $A_\infty$ Operations;,"Let / be a logarithmic / -algebra. For the Virasoro chiral algebra: begin{enumerate} item arises from the single tree-level diagram with three external insertions meeting at a cubic vertex from ; item For each , every connected Feynman diagram contributing to has exactly loop; item The structure is genuinely infinite: for all . end{enumerate}",high,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
V2,examples,chapters/examples/w-algebras-stable.tex,466,thm:vir-recursive,theorem,Conditional,Recursive Structure of Virasoro $A_\infty$ Operations;,"Let / be a logarithmic / -algebra. The generating function satisfies a functional equation: begin{equation} mathcal{M}_{ text{Vir}} = Q_{ text{class}} mathcal{M}_{ text{Vir}} + frac{1}{2} { mathcal{M}_{ text{Vir}}, mathcal{M}_{ text{Vir}} }_ lambda + mathcal{O}( hbar), end{equation} where is the classical BRST operator and the curly bracket is the Poisson -bracket. This is the emph{master equation",critical,"Dependency auditor: conditional claim; any hidden use beyond stated hypotheses can invalidate it. | Hypothesis hunter: isolate exact domain (finite type? simple type? genus zero? principal locus? characteristic zero? perturbative only?). Overstated scope is the default failure mode. | Example stress test: push to smallest nontrivial ranks/levels and check the model actually realizes the claimed structure, not just its shadow at character level. | OPE/PVA checker: Jacobi and truncation claims are especially fragile; verify central-charge normalization and singular-term bookkeeping.",Survives only relative to explicit hypotheses; any unstated extension should be dismissed.,Status alone bars downstream use as established mathematics.
